condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,test_acc
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.471923828125
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.5146484375
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.78515625
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.77490234375
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.0,0.558837890625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.636962890625
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.617919921875
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.6474609375
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.78955078125
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.0,0.53955078125
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.0,0.572021484375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.77880859375
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.30517578125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.303955078125
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.311767578125
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.79541015625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.64794921875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.337646484375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.858642578125
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.862548828125
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.638671875
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.6435546875
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.65087890625
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.3427734375
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.6572265625
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.634765625
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.684814453125
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.710205078125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.757568359375
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.46728515625
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.348876953125
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.4755859375
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.472900390625
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.756103515625
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.340576171875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.45703125
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.355712890625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.66650390625
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.0,0.637451171875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,0.64599609375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.0,0.625
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.474853515625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.785400390625
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.73876953125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,0.640625
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.858154296875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.75634765625
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.781005859375
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.786865234375
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.754638671875
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.847900390625
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.775634765625
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.7451171875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.728515625
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.7490234375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.751220703125
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.758544921875
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.634765625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.78271484375
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.7587890625
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.69580078125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.4990234375
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.4970703125
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.458740234375
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.4931640625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.1,0.548828125
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.7490234375
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.734619140625
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.1,0.575927734375
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.1,0.506591796875
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.1,0.550537109375
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.1,0.512451171875
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.5400390625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.799560546875
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.784912109375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.7890625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.0,0.636474609375
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.1,0.582763671875
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.790283203125
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.802490234375
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.795654296875
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.804443359375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.751708984375
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.840087890625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.8369140625
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.80712890625
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.7177734375
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.0,0.939208984375
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.7548828125
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.763427734375
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.7509765625
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.74365234375
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.0,0.94140625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.71875
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.715576171875
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.4912109375
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.517578125
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.5224609375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.1,0.589111328125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.674560546875
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.5009765625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.686279296875
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.766845703125
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.1,0.588134765625
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.1,0.596923828125
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.1,0.630126953125
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.791259765625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.1,0.5947265625
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.70556640625
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.72021484375
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.64501953125
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.650634765625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.838134765625
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.825927734375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.79931640625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.700927734375
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.821533203125
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.7568359375
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.75048828125
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.754150390625
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.83544921875
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.0,0.921630859375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.0,0.94189453125
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.800537109375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.78564453125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.680419921875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.39794921875
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.392578125
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.5009765625
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.392822265625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.691162109375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.67236328125
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.472412109375
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.463623046875
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.47119140625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.1,0.593505859375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.1,0.58154296875
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.1,0.5390625
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.787353515625
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.764404296875
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.1,0.59521484375
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,0.6162109375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.86376953125
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.7216796875
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.756103515625
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.72216796875
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.795166015625
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.868408203125
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.650634765625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.792724609375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.795654296875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.794677734375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.0,0.923583984375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.786865234375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.0,0.924560546875
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.561767578125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.547607421875
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.548095703125
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.544189453125
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.1,0.56103515625
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.700439453125
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.69775390625
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.561767578125
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.1,0.481201171875
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.1,0.52294921875
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.1,0.48291015625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.1,0.5087890625
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.1,0.549560546875
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.55419921875
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.854736328125
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.863037109375
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.1,0.544921875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.744873046875
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.741455078125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.715087890625
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.732666015625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.803955078125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.88037109375
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.88671875
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.802978515625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.932861328125
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.772705078125
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.774658203125
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.791015625
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.710205078125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.935791015625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.93994140625
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.795166015625
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.77001953125
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.43798828125
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.5576171875
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.583740234375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.542724609375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.1,0.561279296875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.705322265625
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.71142578125
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.433837890625
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.863525390625
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.1,0.58251953125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.1,0.5732421875
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.1,0.602783203125
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.1,0.556396484375
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.503662109375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.85986328125
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.1,0.558349609375
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.7060546875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.66748046875
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.664794921875
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.705322265625
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.6650390625
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.893798828125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.879150390625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.704833984375
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.690673828125
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.820556640625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.814453125
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.8125
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.794189453125
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.747802734375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.935302734375
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.9375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.80908203125
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.53076171875
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.524658203125
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.5576171875
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.431884765625
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.4990234375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.564453125
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.703125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.71484375
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.537353515625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.2,0.474365234375
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.2,0.439208984375
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.600341796875
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.8525390625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.1,0.562255859375
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.51318359375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.853759765625
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.725341796875
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.733642578125
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.711181640625
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.734619140625
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.890625
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.699462890625
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.89697265625
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.810791015625
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.82275390625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.820556640625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.815185546875
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.0,0.9375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.934326171875
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.816162109375
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.78857421875
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.95654296875
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.60791015625
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.608642578125
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.55517578125
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.696533203125
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.55322265625
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.55224609375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.55224609375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.2,0.5380859375
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.2,0.540771484375
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.2,0.55517578125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.855712890625
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.2,0.4443359375
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.2,0.541748046875
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.8681640625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.632080078125
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.578125
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.633056640625
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.783447265625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.8818359375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.715087890625
